id,country,year,private_record,private_owner
131266,South Africa,2014,true,"Anastasia Unitt, University of Oxford"
131267,South Africa,2014,true,"Anastasia Unitt, University of Oxford"
131268,South Africa,2014,true,"Anastasia Unitt, University of Oxford"
131269,South Africa,2014,true,"Anastasia Unitt, University of Oxford"
131270,South Africa,2014,true,"Anastasia Unitt, University of Oxford"
131271,South Africa,2014,true,"Anastasia Unitt, University of Oxford"
131272,South Africa,2014,true,"Anastasia Unitt, University of Oxford"
131273,South Africa,2014,true,"Anastasia Unitt, University of Oxford"
131274,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131275,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131276,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131277,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131278,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131279,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131280,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131281,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131282,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131283,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131284,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131285,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131286,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131287,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131288,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131289,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131290,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131291,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131292,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131293,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131294,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131295,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131296,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131297,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131298,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131299,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131300,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131301,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131302,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131303,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131304,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131305,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131306,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131307,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131308,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131309,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131310,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131311,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131312,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131313,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131314,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131315,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131316,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131317,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131318,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131319,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131320,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131321,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131322,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131323,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131324,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131325,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131326,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131327,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131328,South Africa,2015,true,"Anastasia Unitt, University of Oxford"
131329,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131330,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131331,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131332,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131333,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131334,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131335,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131336,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131337,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131338,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131339,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131340,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131341,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131342,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131343,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131344,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131345,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131346,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131347,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131348,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131349,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131350,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131351,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131352,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131353,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131354,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131355,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131356,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131357,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131358,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131359,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131360,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131361,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131362,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131363,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131364,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131365,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131366,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131367,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131368,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131369,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131370,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131371,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131372,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131373,South Africa,2016,true,"Anastasia Unitt, University of Oxford"
131374,South Africa,2017,true,"Anastasia Unitt, University of Oxford"
131375,South Africa,2017,true,"Anastasia Unitt, University of Oxford"
131376,South Africa,2017,true,"Anastasia Unitt, University of Oxford"
131377,South Africa,2017,true,"Anastasia Unitt, University of Oxford"
131378,South Africa,2017,true,"Anastasia Unitt, University of Oxford"
131379,South Africa,2017,true,"Anastasia Unitt, University of Oxford"
131380,South Africa,2017,true,"Anastasia Unitt, University of Oxford"
131381,South Africa,2017,true,"Anastasia Unitt, University of Oxford"
131382,South Africa,2017,true,"Anastasia Unitt, University of Oxford"
136267,Uganda,,false,
136268,Uganda,,false,
136269,Uganda,,false,
136270,Uganda,,false,
136271,Uganda,,false,
136272,Uganda,,false,
136273,Uganda,,false,
136274,Uganda,,false,
136275,Uganda,,false,
136276,Uganda,,false,
136277,Uganda,,false,
136278,Uganda,,false,
136279,Uganda,,false,
136280,Uganda,,false,
136281,Uganda,,false,
136282,Uganda,,false,
136283,Uganda,,false,
136284,Uganda,,false,
136285,Uganda,,false,
136286,Uganda,,false,
136287,Uganda,,false,
136288,Uganda,,false,
136289,Uganda,,false,
136290,Uganda,,false,
136291,Uganda,,false,
136292,Uganda,,false,
136293,Uganda,,false,
136294,Uganda,,false,
136295,Uganda,,false,
136296,Uganda,,false,
136297,Uganda,,false,
136298,Uganda,,false,
136299,Uganda,,false,
136300,Uganda,,false,
136301,Uganda,,false,
136302,Uganda,,false,
136303,Uganda,,false,
136304,Uganda,,false,
136305,Uganda,,false,
136306,Uganda,,false,
136307,Uganda,,false,
136308,Uganda,,false,
136309,Uganda,,false,
136310,Uganda,,false,
136311,Uganda,,false,
136312,Uganda,,false,
136313,Uganda,,false,
136314,Uganda,,false,
136315,Uganda,,false,
136316,Uganda,,false,
136317,Uganda,,false,
136318,Uganda,,false,
136319,Uganda,,false,
136320,Uganda,,false,
136321,Uganda,,false,
136322,Uganda,,false,
136323,Uganda,,false,
136324,Uganda,,false,
136325,Uganda,,false,
136326,Uganda,,false,
136327,Uganda,,false,
136328,Uganda,,false,
136329,Uganda,,false,
136330,Uganda,,false,
136331,Uganda,,false,
136332,Uganda,,false,
136333,Uganda,,false,
136334,Uganda,,false,
136335,Uganda,,false,
136336,Uganda,,false,
136337,Uganda,,false,
136338,Uganda,,false,
136339,Uganda,,false,
136340,Uganda,,false,
136341,Uganda,,false,
136342,Uganda,,false,
136343,Uganda,,false,
136344,Uganda,,false,
136345,Uganda,,false,
136346,Uganda,,false,
136347,Uganda,,false,
136348,Uganda,,false,
136349,Uganda,,false,
136350,Uganda,,false,
136351,Uganda,,false,
136352,Uganda,,false,
136353,Uganda,,false,
136354,Uganda,,false,
136355,Uganda,,false,
136356,Uganda,,false,
136357,Uganda,,false,
136358,Uganda,,false,
136359,Uganda,,false,
136360,Uganda,,false,
136361,Uganda,,false,
136362,Uganda,,false,
136363,Uganda,,false,
136364,Uganda,,false,
136365,Uganda,,false,
136366,Uganda,,false,
136367,Uganda,,false,
136368,Uganda,,false,
136369,Uganda,,false,
136370,Uganda,,false,
136371,Uganda,,false,
136372,Uganda,,false,
136373,Uganda,,false,
136374,Uganda,,false,
136375,Uganda,,false,
136376,Uganda,,false,
136377,Uganda,,false,
136378,Uganda,,false,
136379,Uganda,,false,
136380,Uganda,,false,
136381,Uganda,,false,
136382,Uganda,,false,
136383,Uganda,,false,
136384,Uganda,,false,
136385,Uganda,,false,
136386,Uganda,,false,
136387,Uganda,,false,
136388,Uganda,,false,
136389,Uganda,,false,
136390,Uganda,,false,
136391,Uganda,,false,
136392,Uganda,,false,
136393,Uganda,,false,
136394,Uganda,,false,
136395,Uganda,,false,
136396,Uganda,,false,
136397,Uganda,,false,
136398,Uganda,,false,
136399,Uganda,,false,
136400,Uganda,,false,
136401,Uganda,,false,
136402,Uganda,,false,
136403,Uganda,,false,
136404,Uganda,,false,
136405,Uganda,,false,
136406,Uganda,,false,
136407,Uganda,,false,
136408,Uganda,,false,
136409,Uganda,,false,
136410,Uganda,,false,
136411,Uganda,,false,
136412,Uganda,,false,
136413,Uganda,,false,
136414,Uganda,,false,
136415,Uganda,,false,
136416,Uganda,,false,
136417,Uganda,,false,
136418,Uganda,,false,
136419,Uganda,,false,
136420,Uganda,,false,
136421,Uganda,,false,
136422,Uganda,,false,
136423,Uganda,,false,
136424,Uganda,,false,
136425,Uganda,,false,
136426,Uganda,,false,
136427,Uganda,,false,
136428,Uganda,,false,
136429,Uganda,,false,
136430,Uganda,,false,
136431,Uganda,,false,
136432,Uganda,,false,
136433,Uganda,,false,
136434,Uganda,,false,
136435,Uganda,,false,
136436,Uganda,,false,
136437,Uganda,,false,
136438,Uganda,,false,
136439,Uganda,,false,
136440,Uganda,,false,
136441,Uganda,,false,
136442,Uganda,,false,
136443,Uganda,,false,
136444,Uganda,,false,
136445,Uganda,,false,
136446,Uganda,,false,
136447,Uganda,,false,
136448,Uganda,,false,
136449,Uganda,,false,
136450,Uganda,,false,
136451,Uganda,,false,
136452,Uganda,,false,
136453,Uganda,,false,
136454,Uganda,,false,
136455,Uganda,,false,
136456,Uganda,,false,
136457,Uganda,,false,
136458,Uganda,,false,
136459,Uganda,,false,
136460,Uganda,,false,
136461,Uganda,,false,
136462,Uganda,,false,
136463,Uganda,,false,
136464,Uganda,,false,
136465,Uganda,,false,
136466,Uganda,,false,
136467,Uganda,,false,
136468,Uganda,,false,
136469,Uganda,,false,
136470,Uganda,,false,
136471,Uganda,,false,
136472,Uganda,,false,
136473,Uganda,,false,
136474,Uganda,,false,
136475,Uganda,,false,
136476,Uganda,,false,
136477,Uganda,,false,
136478,Uganda,,false,
136479,Uganda,,false,
136480,Uganda,,false,
136481,Uganda,,false,
136482,Uganda,,false,
136483,Uganda,,false,
136484,Uganda,,false,
136485,Uganda,,false,
136486,Uganda,,false,
136487,Uganda,,false,
136488,Uganda,,false,
136489,Uganda,,false,
136490,Uganda,,false,
136491,Uganda,,false,
136492,Uganda,,false,
136493,Uganda,,false,
136494,Uganda,,false,
136495,Uganda,,false,
136496,Uganda,,false,
136497,Uganda,,false,
136498,Uganda,,false,
136499,Uganda,,false,
136500,Uganda,,false,
136501,Uganda,,false,
136502,Uganda,,false,
136503,Uganda,,false,
136504,Uganda,,false,
136505,Uganda,,false,
136506,Uganda,,false,
136507,Uganda,,false,
136508,Uganda,,false,
136509,Uganda,,false,
136510,Uganda,,false,
136511,Uganda,,false,
136512,Uganda,,false,
136513,Uganda,,false,
136514,Uganda,,false,
136515,Uganda,,false,
136516,Uganda,,false,
136517,Uganda,,false,
136518,Uganda,,false,
136519,Uganda,,false,
136520,Uganda,,false,
136521,Uganda,,false,
136522,Uganda,,false,
136523,Uganda,,false,
136524,Uganda,,false,
136525,Uganda,,false,
136526,Uganda,,false,
136527,Uganda,,false,
136528,Uganda,,false,
136529,Uganda,,false,
136530,Uganda,,false,
136531,Uganda,,false,
136532,Uganda,,false,
136533,Uganda,,false,
136534,Uganda,,false,
136535,Uganda,,false,
136536,Uganda,,false,
136537,Uganda,,false,
136538,Uganda,,false,
136539,Uganda,,false,
136540,Uganda,,false,
136541,Uganda,,false,
136542,Uganda,,false,
136543,Uganda,,false,
136544,Uganda,,false,
136545,Uganda,,false,
136546,Uganda,,false,
136547,Uganda,,false,
136548,Uganda,,false,
136549,Uganda,,false,
136550,Uganda,,false,
136551,Uganda,,false,
136552,Uganda,,false,
136553,Uganda,,false,
136554,Uganda,,false,
136555,Uganda,,false,
136556,Uganda,,false,
136557,Uganda,,false,
136558,Uganda,,false,
136559,Uganda,,false,
136560,Uganda,,false,
136561,Uganda,,false,
136562,Uganda,,false,
136563,Uganda,,false,
136564,Uganda,,false,
136565,Uganda,,false,
136566,Uganda,,false,
136567,Uganda,,false,
136568,Uganda,,false,
136569,Uganda,,false,
136570,Uganda,,false,
136571,Uganda,,false,
136572,Uganda,,false,
136573,Uganda,,false,
136574,Uganda,,false,
136575,Uganda,,false,
136576,Uganda,,false,
136577,Uganda,,false,
136578,Uganda,,false,
136579,Uganda,,false,
136580,Uganda,,false,
136581,Uganda,,false,
136582,Uganda,,false,
136583,Uganda,,false,
136584,Uganda,,false,
136585,Uganda,,false,
136586,Uganda,,false,
136587,Uganda,,false,
136588,Uganda,,false,
136589,Uganda,,false,
136590,Uganda,,false,
136591,Uganda,,false,
136592,Uganda,,false,
136593,Uganda,,false,
136594,Uganda,,false,
136595,Uganda,,false,
136596,Uganda,,false,
136597,Uganda,,false,
136598,Uganda,,false,
136599,Uganda,,false,
136600,Uganda,,false,
136601,Uganda,,false,
136602,Uganda,,false,
136603,Uganda,,false,
136604,Uganda,,false,
136605,Uganda,,false,
136606,Uganda,,false,
136607,Uganda,,false,
136608,Uganda,,false,
136609,Uganda,,false,
136610,Uganda,,false,
136611,Uganda,,false,
136612,Uganda,,false,
136613,Uganda,,false,
136614,Uganda,,false,
136615,Uganda,,false,
136616,Uganda,,false,
136617,Uganda,,false,
136618,Uganda,,false,
136619,Uganda,,false,
136620,Uganda,,false,
136621,Uganda,,false,
136622,Uganda,,false,
136623,Uganda,,false,
136624,Uganda,,false,
136625,Uganda,,false,
136626,Uganda,,false,
136627,Uganda,,false,
136628,Uganda,,false,
136629,Uganda,,false,
136630,Uganda,,false,
136631,Uganda,,false,
136632,Uganda,,false,
136633,Uganda,,false,
136634,Uganda,,false,
136635,Uganda,,false,
136636,Uganda,,false,
136637,Uganda,,false,
136638,Uganda,,false,
136639,Uganda,,false,
136640,Uganda,,false,
136641,Uganda,,false,
136642,Uganda,,false,
136643,Uganda,,false,
136644,Uganda,,false,
136645,Uganda,,false,
136646,Uganda,,false,
136647,Uganda,,false,
136648,Uganda,,false,
136649,Uganda,,false,
136650,Uganda,,false,
136651,Uganda,,false,
136652,Uganda,,false,
136653,Uganda,,false,
136654,Uganda,,false,
136655,Uganda,,false,
136656,Uganda,,false,
136657,Uganda,,false,
136658,Uganda,,false,
136659,Uganda,,false,
136660,Uganda,,false,
136661,Uganda,,false,
136662,Uganda,,false,
136663,Uganda,,false,
136664,Uganda,,false,
136665,Uganda,,false,
136666,Uganda,,false,
136667,Uganda,,false,
138602,Burkina Faso,,false,
138603,Burkina Faso,,false,
138604,Burkina Faso,,false,
138605,Burkina Faso,,false,
138606,Burkina Faso,,false,
138607,Burkina Faso,,false,
138608,Burkina Faso,,false,
138609,Burkina Faso,,false,
138610,Burkina Faso,,false,
138611,Burkina Faso,,false,
138612,Burkina Faso,,false,
138613,Burkina Faso,,false,
138614,Burkina Faso,,false,
138615,Burkina Faso,,false,
138616,Burkina Faso,,false,
138617,Burkina Faso,,false,
138618,Burkina Faso,,false,
138619,Burkina Faso,,false,
138620,Burkina Faso,,false,
138621,Burkina Faso,,false,
138622,Burkina Faso,,false,
138623,Burkina Faso,,false,
138624,Burkina Faso,,false,
138625,Burkina Faso,,false,
138626,Burkina Faso,,false,
138627,Burkina Faso,,false,
138628,Burkina Faso,,false,
138629,Burkina Faso,,false,
138630,Burkina Faso,,false,
138631,Burkina Faso,,false,
138632,Burkina Faso,,false,
138633,Burkina Faso,,false,
138634,Burkina Faso,,false,
138635,Burkina Faso,,false,
138636,Burkina Faso,,false,
138637,Burkina Faso,,false,
138638,Burkina Faso,,false,
138639,Burkina Faso,,false,
138640,Burkina Faso,,false,
138641,Burkina Faso,,false,
138642,Burkina Faso,,false,
138643,Burkina Faso,,false,
138644,Burkina Faso,,false,
138645,Burkina Faso,,false,
138646,Burkina Faso,,false,
138647,Burkina Faso,,false,
138648,Burkina Faso,,false,
138649,Burkina Faso,,false,
138650,Burkina Faso,,false,
138651,Burkina Faso,,false,
138652,Burkina Faso,,false,
138653,Burkina Faso,,false,
138787,South Africa,2022,false,
139453,South Africa,2023,false,
139454,South Africa,2023,false,
139455,South Africa,2023,false,
139860,South Africa,2023,false,
139861,South Africa,2023,false,
139862,South Africa,2023,false,
140559,South Africa,2017,true,"Odile Harrison, University of Oxford, UK"
140560,South Africa,2017,true,"Odile Harrison, University of Oxford, UK"
140561,South Africa,2017,true,"Odile Harrison, University of Oxford, UK"
140562,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140563,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140564,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140565,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140566,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140567,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140568,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140569,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140570,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140571,South Africa,2018,true,"Odile Harrison, University of Oxford, UK"
140572,South Africa,2019,true,"Odile Harrison, University of Oxford, UK"
140573,South Africa,2019,true,"Odile Harrison, University of Oxford, UK"
140574,South Africa,2019,true,"Odile Harrison, University of Oxford, UK"
140575,South Africa,2019,true,"Odile Harrison, University of Oxford, UK"
140576,South Africa,2019,true,"Odile Harrison, University of Oxford, UK"
140577,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
140578,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
140579,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
140580,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
140581,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
140582,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
140583,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
140584,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140585,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140586,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140587,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140588,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140589,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140590,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140591,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140592,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140593,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140594,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140595,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140596,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140597,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140598,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140599,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140600,South Africa,2022,true,"Odile Harrison, University of Oxford, UK"
140601,South Africa,2017,true,"Odile Harrison, University of Oxford, UK"
140602,South Africa,2017,true,"Odile Harrison, University of Oxford, UK"
140603,South Africa,2017,true,"Odile Harrison, University of Oxford, UK"
140604,South Africa,2017,true,"Odile Harrison, University of Oxford, UK"
140605,South Africa,2017,true,"Odile Harrison, University of Oxford, UK"
140611,South Africa,2019,true,"Odile Harrison, University of Oxford, UK"
140612,South Africa,2019,true,"Odile Harrison, University of Oxford, UK"
140613,South Africa,2019,true,"Odile Harrison, University of Oxford, UK"
140617,South Africa,2020,true,"Odile Harrison, University of Oxford, UK"
140618,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
140619,South Africa,2021,true,"Odile Harrison, University of Oxford, UK"
143552,Ethiopia,2022,false,
143553,Ethiopia,2022,false,
143554,Ethiopia,2022,false,
143555,Ethiopia,2022,false,
143556,Ethiopia,2022,false,
144414,Kenya,2002,false,
144419,Kenya,2007,false,
144426,Kenya,2002,false,
144429,Kenya,2003,false,
144430,Kenya,2003,false,
144432,Kenya,2004,false,
144438,Kenya,2004,false,
144440,Kenya,2008,false,
144444,Kenya,2006,false,
144447,Kenya,2008,false,
144448,Kenya,2006,false,
144868,Lesotho,2022,false,
144869,Lesotho,2022,false,
144870,Lesotho,2022,false,
144871,Lesotho,2022,false,
144872,Lesotho,2022,false,
144873,Lesotho,2022,false,
144874,Lesotho,2022,false,
144990,Kenya,2008,false,
144991,Kenya,2008,false,
144992,Kenya,2007,false,
144998,Kenya,2007,false,
145001,Kenya,2007,false,
147574,Lesotho,2023,false,
147575,Lesotho,2022,false,
147576,Lesotho,2022,false,
147577,Lesotho,2022,false,
147578,Lesotho,2022,false,
147579,Lesotho,2022,false,
147580,Lesotho,2022,false,
147581,Lesotho,2022,false,
147582,Lesotho,2023,false,
147583,Lesotho,2023,false,
147584,Lesotho,2023,false,
147585,Lesotho,2023,false,
147586,Lesotho,2023,false,
147587,Lesotho,2023,false,
147588,Lesotho,2023,false,
147589,Lesotho,2023,false,
147590,Lesotho,2023,false,
147591,Lesotho,2023,false,
147592,Lesotho,2023,false,
150066,Lesotho,2023,false,
150067,Lesotho,2023,false,
150068,Lesotho,2023,false,
150069,Lesotho,2023,false,
150070,Lesotho,2023,false,
150071,Lesotho,2023,false,
150072,Lesotho,2023,false,
150073,Lesotho,2023,false,
154263,South Africa,2013,false,
154264,South Africa,2013,false,
154265,South Africa,2013,false,
154266,South Africa,2013,false,
154267,South Africa,2013,false,
154268,South Africa,2013,false,
154269,South Africa,2013,false,
154270,South Africa,2013,false,
154271,South Africa,2013,false,
154272,South Africa,2013,false,
154273,South Africa,2013,false,
154274,South Africa,2013,false,
154275,South Africa,2013,false,
154276,South Africa,2013,false,
154277,South Africa,2013,false,
154278,South Africa,2013,false,
154279,South Africa,2013,false,
154280,South Africa,2013,false,
154281,South Africa,2013,false,
154282,South Africa,2013,false,
154283,South Africa,2013,false,
154284,South Africa,2013,false,
154285,South Africa,2013,false,
154286,South Africa,2014,false,
154287,South Africa,2014,false,
154288,South Africa,2014,false,
154289,South Africa,2014,false,
154290,South Africa,2014,false,
154291,South Africa,2014,false,
154292,South Africa,2014,false,
154293,South Africa,2014,false,
154294,South Africa,2014,false,
154295,South Africa,2014,false,
154296,South Africa,2014,false,
154297,South Africa,2014,false,
154298,South Africa,2014,false,
154299,South Africa,2014,false,
154300,South Africa,2014,false,
154301,South Africa,2014,false,
154302,South Africa,2014,false,
154303,South Africa,2014,false,
154304,South Africa,2014,false,
154305,South Africa,2014,false,
154306,South Africa,2014,false,
154307,South Africa,2014,false,
154308,South Africa,2014,false,
154309,South Africa,2014,false,
154310,South Africa,2014,false,
154311,South Africa,2014,false,
154312,South Africa,2014,false,
154313,South Africa,2014,false,
154314,South Africa,2014,false,
154315,South Africa,2014,false,
154437,Kenya,2021,false,
154438,Kenya,2021,false,
154439,Kenya,2021,false,
154440,Kenya,2021,false,
154441,Kenya,2021,false,
154442,Kenya,2021,false,
154443,Kenya,2021,false,
154444,Kenya,2021,false,
154445,Kenya,2021,false,
154446,Kenya,2021,false,
154447,Kenya,2021,false,
154448,Kenya,2021,false,
154449,Kenya,2021,false,
154450,Kenya,2021,false,
154451,Kenya,2021,false,
154452,Kenya,2021,false,
154453,Kenya,2021,false,
154454,Kenya,2021,false,
154455,Kenya,2021,false,
154456,Kenya,2021,false,
154457,Kenya,2021,false,
154458,Kenya,2021,false,
154459,Kenya,2021,false,
154460,Kenya,2021,false,
154461,Kenya,2021,false,
154462,Kenya,2021,false,
154463,Kenya,2021,false,
154464,Kenya,2021,false,
154465,Kenya,2021,false,
154466,Kenya,2021,false,
154467,Kenya,2021,false,
154468,Kenya,2021,false,
154469,Kenya,2021,false,
154470,Kenya,2021,false,
154471,Kenya,2021,false,
154472,Kenya,2021,false,
154473,Kenya,2021,false,
154474,Kenya,2021,false,
154475,Kenya,2021,false,
154476,Kenya,2021,false,
154477,Kenya,2021,false,
154478,Kenya,2021,false,
154479,Kenya,2021,false,
154480,Kenya,2021,false,
154481,Kenya,2021,false,
154482,Kenya,2021,false,
154483,Kenya,2021,false,
154484,Kenya,2021,false,
154485,Kenya,2021,false,
